STATE,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,NO_LANES,SP_LIMIT,FATALS,DRUNK_DR,LATITUDE,LONGITUD
41,4,1,14,20,2,3,2,99,1,0,44520251,122421805
41,4,6,1,47,2,3,4,35,1,1,45511479,122493251
41,4,1,17,55,1,3,2,35,1,0,45182268,121420660
41,4,2,99,99,1,3,2,55,2,0,43393567,123425447
41,4,3,14,40,1,1,2,55,1,0,43234593,123135582
41,4,6,15,25,1,1,2,99,1,0,45583717,123000072
41,4,7,14,37,1,2,2,45,1,2,44040347,121180909
41,4,8,0,47,1,1,2,55,1,1,44152413,120555267
41,4,9,21,15,1,1,2,45,1,1,42210628,122492790
41,4,10,13,45,1,1,2,55,1,0,43103123,123314778
41,4,12,14,31,2,2,2,55,1,0,44061261,123125064
41,4,17,20,46,1,1,2,55,1,1,43033637,124245408
41,4,18,99,99,1,1,2,55,1,0,43400079,123484051
41,4,18,18,10,2,3,2,99,1,1,44452690,122292643
41,4,19,17,35,1,1,2,55,1,0,45095485,122082932
41,4,21,6,56,1,4,2,55,1,0,44403321,123104973
41,4,22,19,0,1,1,2,55,1,1,45340743,121061752
41,4,22,15,20,1,1,2,65,1,0,42391002,123224540
41,4,23,15,31,1,5,2,45,1,0,43474016,122591848
41,4,27,22,25,1,3,2,60,1,1,45324020,122225925
41,4,27,8,55,2,2,3,40,1,0,45332159,122413527
41,4,28,21,15,1,2,4,99,1,1,45295059,122380912
41,4,30,5,50,1,1,2,50,1,0,45011520,123514452
41,4,30,12,55,2,4,2,45,2,0,45245849,122290831
41,3,2,10,15,2,3,2,55,1,0,42555958,123202007
41,3,4,14,30,3,3,2,55,1,0,45030263,121303802
41,5,1,12,54,1,1,2,55,1,0,45005221,123560380
41,5,1,19,30,1,1,2,55,1,0,44291547,123263019
41,2,18,17,38,1,2,2,55,1,1,44013527,123200186
41,2,24,1,23,2,3,2,55,1,0,44093496,123092627
41,3,27,9,15,1,1,2,65,1,0,45491945,119531022
41,3,12,15,24,3,7,4,30,1,0,45301601,122271810
41,4,7,16,5,1,2,2,99,1,1,43014792,123152832
41,4,25,23,12,2,2,2,99,1,1,45313366,122484779
41,5,4,15,51,1,3,4,99,1,0,45283449,122325123
41,4,30,13,57,2,2,2,55,1,0,45071577,122513010
41,4,6,17,12,3,5,2,35,1,0,44570059,122593330
41,4,14,14,6,1,1,2,65,1,0,45323055,122172655
41,5,5,0,27,1,6,2,55,1,6,43441747,123032262
41,5,7,7,30,2,2,2,55,1,0,42010197,121530146
41,4,25,16,25,2,2,2,55,1,1,46103278,123312290
41,4,28,4,6,1,2,2,55,1,2,44432250,121105907
41,5,10,12,0,2,1,2,65,1,0,45350972,118342508
41,5,12,1,31,1,1,2,55,1,1,45065972,123513609
41,5,12,22,56,1,2,1,99,1,1,45343766,122405518
41,5,15,10,12,1,1,4,45,1,0,45331153,122291649
41,5,18,0,40,1,3,2,45,1,0,42360939,121465730
41,5,25,17,40,2,5,2,55,4,0,42122030,117461028
41,5,26,13,15,1,1,2,65,1,0,45404567,121510819
41,5,26,1,0,1,2,2,35,2,2,45285322,122321584
41,5,27,15,50,2,3,2,0,1,0,99999999,999999999
41,1,20,99,99,1,1,2,25,1,1,44380700,123032558
41,5,28,16,36,1,1,1,45,1,0,45310149,122400210
41,5,31,21,55,1,1,2,55,1,1,45142346,123083250
41,5,31,6,3,1,2,4,30,1,1,45304150,122393881
41,4,17,2,29,1,2,2,99,1,1,44014358,121184434
41,5,18,13,15,2,2,4,30,1,0,45315409,122375034
41,5,27,1,13,1,2,3,55,1,1,43110280,124213239
41,5,31,6,52,1,3,4,99,1,0,44061612,121182586
41,6,2,17,10,1,1,2,65,1,0,45350387,118372323
41,6,4,14,42,1,1,2,40,1,1,45323041,122444863
41,2,19,20,5,1,1,2,55,1,1,42243261,123020380
41,3,14,20,8,1,2,4,40,1,1,45264279,122375369
41,4,18,16,0,1,2,2,65,1,0,43524332,123004767
41,5,5,10,52,2,1,2,99,1,0,42255806,122492434
41,5,5,18,51,1,2,3,20,1,1,42262622,123193403
41,5,20,1,40,1,2,2,0,1,2,45472615,118382406
41,5,22,4,3,3,4,4,65,2,1,45411288,121253444
41,5,30,19,59,1,2,3,25,1,0,44380527,123050008
41,5,30,17,33,1,1,2,55,1,1,44244176,123585879
41,6,4,15,35,1,1,2,55,1,1,44032755,123483152
41,6,7,6,30,1,1,2,40,1,0,45304028,122214798
41,6,8,18,0,1,2,2,55,1,0,42044362,124185600
41,6,8,99,99,1,2,2,55,2,2,45543846,123414253
41,6,13,7,20,2,2,2,55,1,0,45142877,122553457
41,6,13,15,50,2,2,2,55,1,0,42225607,123290833
41,6,16,4,15,1,2,2,55,1,2,42284010,122252054
41,6,16,12,16,2,3,2,30,1,0,44022593,123073938
41,6,18,20,45,1,3,2,55,1,2,43251481,123085001
41,6,19,17,18,1,3,2,55,1,3,44484399,122242203
41,6,16,99,99,1,1,2,65,1,1,43044827,123215296
41,6,16,23,29,2,4,2,55,2,0,45062825,122530497
41,6,19,10,6,1,1,2,45,1,0,45345648,122334090
41,6,24,15,34,2,3,2,55,1,0,46024048,123544974
41,6,25,16,55,1,1,2,55,1,0,43102373,124133877
41,6,2,22,55,1,1,2,30,1,1,44561201,123020845
41,6,9,12,13,1,2,2,55,1,0,45322658,123033457
41,6,28,8,39,1,2,4,45,1,0,45294720,122533018
41,6,25,20,25,1,2,2,55,1,2,43451542,121280483
41,3,18,99,99,1,1,2,99,1,0,42064227,124175582
41,6,30,13,24,2,2,2,55,1,1,44244565,124001020
41,6,30,13,35,2,4,2,25,1,1,42251694,123202225
41,6,30,20,34,2,2,2,55,1,0,45452396,123113198
41,5,19,23,1,1,3,2,55,1,1,45473754,122492514
41,5,15,13,35,2,2,2,55,1,0,45530924,123324353
41,6,3,16,48,1,7,2,55,1,1,44435237,122414513
41,6,11,15,48,1,5,2,55,2,0,42062443,123364053
41,6,11,16,9,1,1,2,35,1,0,42332245,122545501
41,6,12,2,0,1,1,2,55,1,1,43255878,123182997
41,6,17,20,30,1,1,2,99,1,1,45032930,122422258
41,6,17,0,43,2,3,2,99,1,1,45310059,122540015
41,6,18,14,5,2,2,2,55,1,0,44145745,121031257
41,6,30,18,15,1,1,2,45,1,1,46093856,123373597
41,7,3,22,50,1,2,2,55,1,0,43371405,118390639
41,7,1,22,10,1,1,2,99,1,1,43093844,123213153
41,7,2,6,45,2,3,2,65,1,1,45493983,119490583
41,7,4,22,30,1,2,2,35,1,2,45310844,122321596
41,7,7,8,35,3,11,4,55,5,0,45222890,122070233
41,7,8,13,0,2,5,2,55,1,0,45223102,123091547
41,7,8,10,1,1,2,2,35,1,0,45313531,122355347
41,7,10,17,15,1,1,2,45,1,0,45274049,122171632
41,7,12,17,2,1,3,2,25,1,0,45300092,122302163
41,7,10,5,34,1,1,2,55,1,1,44462967,122480247
41,7,14,17,30,1,1,2,99,1,0,45550777,118491352
41,7,17,22,52,1,1,4,55,1,1,43124395,123143678
41,7,18,99,99,1,1,2,55,1,1,42514580,124280276
41,7,20,6,20,1,1,2,55,1,0,44271649,119252887
41,7,20,2,50,1,2,2,25,1,2,45262493,122410793
41,7,20,11,28,2,3,3,55,2,0,44260509,121554967
41,7,21,12,10,2,2,4,45,1,0,42023247,124145971
41,7,22,23,0,1,1,2,55,1,1,44075471,122545239
41,7,22,15,15,1,2,2,55,1,1,43511134,117013864
41,7,23,3,30,1,2,2,55,1,0,44093139,123120347
41,7,11,2,1,1,3,2,35,1,1,42580874,117021172
41,2,24,99,99,1,1,2,99,1,0,45215245,122360683
41,7,13,13,5,1,3,2,99,1,0,45235588,122230591
41,7,27,19,0,2,3,2,99,1,0,42354874,122584128
41,7,4,1,34,2,3,4,35,1,3,44540200,123031120
41,7,29,18,28,2,3,4,55,1,1,45423438,122522345
41,7,30,23,20,1,1,2,35,1,0,45250870,122314364
41,7,14,12,7,1,1,2,55,1,0,45003299,122561591
41,7,20,17,20,1,1,2,0,1,1,42430016,122335973
41,7,31,9,23,1,3,4,25,1,0,44563602,123021381
41,7,2,14,12,2,4,2,65,1,0,44281211,123034095
41,7,17,0,48,2,3,2,25,1,1,45124876,123114399
41,7,19,19,37,1,3,2,40,1,3,44270231,124025070
41,7,31,17,31,1,1,2,55,1,1,43544249,122474469
41,7,31,15,59,2,2,2,35,1,0,44034987,123083453
41,8,3,1,10,3,7,2,55,1,1,46065702,123160828
41,8,5,4,0,1,1,2,40,1,0,43093572,123225516
41,8,5,9,3,1,1,2,99,1,0,45223845,122244167
41,5,12,99,99,1,1,2,99,1,1,42164766,123384848
41,5,23,0,1,1,2,2,45,1,2,45515783,122521410
41,6,6,99,99,1,1,2,45,1,1,43542887,124045362
41,6,18,16,4,2,2,2,65,1,0,44173194,123034017
41,8,6,13,0,1,1,2,55,1,0,45013268,123575141
41,8,11,13,11,2,2,2,55,1,0,44104178,123114074
41,8,13,12,53,2,4,4,55,1,0,44332071,123041486
41,8,16,21,38,1,2,2,40,1,1,44211258,121104360
41,8,16,14,4,2,2,2,25,1,0,44321631,122534489
41,8,16,22,22,1,2,4,55,1,1,44012354,117001932
41,8,17,2,19,1,1,2,25,1,1,45252113,122382946
41,8,18,99,99,1,2,2,55,2,2,44294434,122540172
41,8,24,0,6,2,2,2,40,1,1,45283802,122304110
41,8,26,3,50,1,2,2,55,2,0,43400725,123390947
41,8,27,18,42,2,6,4,55,1,0,44335070,123121016
41,8,28,15,4,1,1,2,55,1,0,42275750,123224763
41,8,31,4,23,2,2,4,55,1,0,44283638,122491372
41,8,18,12,40,2,8,2,30,1,0,44390352,117541375
41,8,19,14,47,1,3,2,55,1,0,44350012,123033314
41,8,21,17,45,2,3,2,55,1,0,44213442,124053205
41,8,31,2,14,2,4,2,25,1,3,45280123,122513308
41,8,23,16,45,1,1,2,99,1,1,45313199,121093781
41,8,31,7,48,1,2,2,99,1,0,45315320,123000180
41,9,1,22,30,1,2,2,65,1,0,45345742,118365028
41,9,1,12,12,3,7,2,65,1,0,44144521,123033826
41,9,3,17,42,2,2,2,99,1,1,45440593,118363712
41,9,3,19,42,2,3,4,30,1,1,45310202,122393872
41,9,16,17,23,2,6,2,25,1,2,45143989,123065877
41,6,9,2,20,1,3,2,55,3,3,45243687,122112701
41,8,15,12,18,2,3,2,50,1,0,45173602,122193121
41,9,2,23,0,1,3,2,55,1,2,42372149,121560275
41,9,4,6,34,1,1,4,65,1,0,43124678,123211756
41,9,10,99,99,1,1,2,40,1,1,44365970,123075337
41,9,13,16,15,2,2,2,55,1,0,43572482,117170801
41,9,14,15,46,3,4,2,55,1,1,44104852,121050203
41,9,15,14,18,2,3,2,99,1,0,45305697,122130075
41,6,11,4,56,1,2,2,45,1,1,45174346,123035530
41,7,5,7,15,1,2,2,55,2,0,43141642,120432747
41,8,10,99,99,1,1,2,55,1,0,44005051,123514655
41,8,27,15,26,1,2,2,65,1,0,45002136,117543440
41,5,12,12,10,2,2,2,55,1,0,45554349,122561522
41,5,31,20,20,1,2,2,35,1,1,45052772,122302646
41,8,16,14,50,2,5,2,55,1,0,44535101,123134305
41,8,27,10,13,2,3,2,55,1,0,45105465,123134635
41,8,27,16,47,1,2,4,35,1,0,44020957,123090820
41,8,27,12,24,2,2,2,99,1,0,44374425,123563936
41,8,30,16,36,1,1,2,55,1,1,43513336,121470564
41,9,8,1,28,1,2,2,55,1,2,45383424,121322661
41,9,9,15,41,1,3,2,45,1,2,45343148,123063468
41,9,11,19,16,1,3,2,55,3,2,42033875,123361593
41,9,17,16,15,1,2,3,55,1,1,44450128,121132867
41,9,19,2,50,1,1,2,55,1,1,44095874,122171089
41,9,22,14,35,1,2,2,45,1,0,42590790,123191722
41,9,22,14,30,2,4,2,55,1,0,45011919,122004072
41,9,22,2,43,1,3,2,40,1,3,45330005,122431628
41,9,23,16,30,2,3,2,55,2,0,44021119,122565012
41,9,24,0,51,2,2,2,55,1,0,42185060,121490250
41,9,2,12,11,1,2,2,35,1,0,45220903,122573088
41,9,17,10,30,2,3,2,55,1,0,45082450,117580790
41,9,20,6,38,2,2,2,55,1,0,45084712,123033484
41,9,22,6,35,2,4,2,55,1,2,45543709,123083826
41,9,24,20,0,1,2,2,55,1,0,44401142,118204082
41,9,5,20,14,2,2,2,45,1,1,42465760,123164535
41,9,18,16,30,2,4,2,45,1,1,42233569,123205034
41,9,30,22,30,1,2,2,55,1,1,45433609,123174621
41,9,25,20,12,1,2,2,35,1,0,44231587,122592058
41,9,27,13,15,2,3,2,55,1,0,43264791,121422640
41,9,29,99,99,1,1,2,55,1,1,45113961,117515648
41,9,28,23,6,1,1,2,65,1,1,45411284,118550192
41,9,14,15,31,2,2,2,55,1,0,45325209,123062188
41,10,1,6,9,3,4,4,50,1,0,45542121,122491052
41,10,8,17,0,1,1,2,99,1,1,43155965,123015823
41,10,8,16,25,1,1,2,99,1,0,45041261,122511891
41,10,10,99,99,1,1,2,0,1,0,43465146,123181760
41,10,10,21,55,1,1,2,40,1,0,45232865,122404879
41,10,11,13,30,1,2,3,25,1,0,45312245,122410680
41,10,12,10,58,1,1,2,55,1,0,45333231,118471364
41,10,2,17,30,3,8,2,55,1,0,44030810,123123650
41,10,7,15,0,1,1,2,35,1,1,99999999,999999999
41,10,5,13,50,1,1,2,55,1,0,45012499,120442820
41,10,1,22,55,1,1,2,99,1,0,45515165,119132671
41,10,1,1,15,1,3,2,45,3,3,42192529,122562278
41,10,13,19,15,2,4,2,55,1,0,43365057,118560202
41,10,18,13,25,3,5,2,55,1,0,45001324,120451418
41,10,10,11,43,2,2,4,45,1,0,45314328,122520289
41,6,6,15,34,1,2,2,99,1,2,99999999,999999999
41,7,18,99,99,1,4,2,99,1,1,44012013,124072525
41,7,12,12,7,1,1,2,99,1,1,99999999,999999999
41,8,10,21,30,1,2,2,0,1,2,44105200,122195275
41,10,18,19,42,1,3,2,99,1,0,44024396,123045558
41,10,18,20,39,1,2,4,40,1,2,45313474,122321013
41,10,19,18,0,1,1,2,55,1,1,44310345,119581368
41,10,22,12,22,1,2,1,30,1,0,45324141,122403984
41,8,2,22,26,1,2,4,55,1,1,44302231,122523317
41,8,13,7,15,1,1,2,99,1,0,43092400,123545382
41,9,25,99,99,1,2,2,25,1,0,42040370,121315835
41,10,4,17,15,2,2,2,55,1,1,44230756,123171168
41,10,23,17,0,2,2,2,55,1,1,42165058,122595302
41,10,23,18,40,1,1,2,55,1,1,42340541,121530470
41,10,24,15,54,1,2,2,65,1,0,45022699,117560198
41,10,26,14,25,2,2,2,55,1,0,45270506,122470445
41,10,26,18,33,1,2,2,45,1,0,45310917,123001168
41,10,28,17,45,1,2,2,55,1,0,44505727,123213629
41,10,30,5,15,1,1,2,45,1,0,44003712,116583153
41,10,30,17,54,1,1,2,55,1,1,42300834,123261628
41,10,31,17,15,1,2,4,25,1,0,44322390,123213174
41,11,2,6,47,2,2,1,30,1,0,44181169,120512850
41,11,3,2,55,2,2,2,65,2,2,44442857,123030758
41,10,14,0,20,2,5,3,65,1,0,43545735,123004486
41,10,14,19,17,2,2,2,55,1,0,44502429,123214591
41,11,4,12,26,2,5,2,55,1,0,44502429,123214592
41,11,5,9,46,2,5,2,99,1,0,45175528,122243053
41,11,8,1,7,1,2,2,55,2,2,44003866,123080312
41,11,13,12,34,1,1,2,55,1,1,44102748,123171180
41,11,16,7,49,2,3,2,55,1,0,44554303,123145060
41,11,16,99,99,1,1,2,99,1,0,44081089,119212803
41,11,17,16,20,2,3,2,55,2,0,42245605,121502144
41,11,17,19,21,1,1,2,55,1,1,43355756,123141249
41,11,17,0,30,1,1,2,99,1,1,44054566,119174039
41,11,18,3,58,2,2,2,55,1,1,46011712,122524247
41,11,18,0,47,2,5,2,45,2,1,45221181,122503641
41,11,20,0,55,2,2,2,55,1,1,42154278,121482937
41,11,20,16,58,2,2,2,55,1,0,45362313,122550735
41,11,21,10,57,2,2,2,55,1,0,43021147,124041798
41,11,21,5,45,1,3,4,35,1,0,45302594,122252521
41,11,22,2,10,1,1,2,55,1,0,45011051,122420526
41,11,22,99,99,1,1,2,45,1,1,45335309,122504264
41,11,24,12,34,1,3,2,35,1,0,45352537,122393543
41,11,25,0,59,1,1,2,30,1,1,44541167,122560999
41,11,26,19,1,1,3,2,45,1,0,42261158,123181318
41,11,26,20,7,3,4,2,55,1,0,42260824,123090908
41,11,26,20,22,2,5,2,55,2,0,45103194,123061529
41,10,7,12,0,1,5,2,99,3,3,44463838,121145241
41,9,3,23,30,1,2,2,55,1,1,43572856,122434878
41,9,16,19,15,2,5,2,55,1,0,45365502,123041592
41,9,20,3,52,1,2,2,99,2,0,44113814,123142913
41,10,23,23,30,1,3,2,55,1,3,45264640,120465528
41,11,27,99,99,1,1,2,40,1,0,43203230,124201590
41,11,28,6,0,1,2,4,45,1,0,45233930,122365481
41,11,29,18,37,1,1,2,55,1,1,44101733,123113682
41,12,1,8,30,1,1,2,55,1,0,43470960,117504119
41,12,4,16,45,4,6,2,55,2,0,44415961,121094079
41,12,6,0,5,2,2,3,40,1,1,45331564,122311603
41,12,9,6,2,2,3,2,55,1,0,44055152,123080190
41,12,9,0,33,1,2,2,45,1,1,44003234,121153035
41,12,10,18,58,1,1,2,55,1,1,44495884,122522657
41,12,11,23,12,1,2,4,35,1,1,45310831,122325288
41,12,14,17,38,1,2,4,35,1,0,42185675,122511338
41,12,19,12,16,1,1,4,55,1,0,44004967,123014180
41,12,19,17,23,1,2,2,40,1,0,45370961,122461707
41,12,20,17,50,4,7,2,55,1,0,44013465,123492532
41,12,20,23,6,1,1,2,99,1,1,45314581,122422985
41,12,21,7,33,2,3,4,45,1,0,44520910,123060766
41,12,21,19,50,1,1,2,55,1,0,42534720,124044227
41,12,26,16,9,1,1,3,45,1,1,45291028,122385401
41,12,31,99,99,1,1,2,99,1,0,45384560,122512668
41,12,31,17,35,1,2,4,35,1,0,45295062,122343449
41,11,5,7,21,6,9,2,55,1,1,42044795,121504270
41,10,15,23,34,1,1,2,45,1,1,43332871,119050501
41,11,29,18,24,2,2,2,55,1,0,45224603,122230879
41,12,11,10,30,2,2,2,55,1,0,43432877,122210565
41,12,13,0,4,2,3,2,55,1,2,44595410,122484969
41,11,5,19,3,1,2,2,25,1,0,45182170,122581033
41,11,27,17,34,2,4,2,55,1,0,44362948,123144534
41,11,27,8,13,1,6,2,55,1,0,45340122,120413803
41,11,30,17,4,1,2,2,35,1,1,44045515,123022974
41,12,10,10,15,1,2,2,55,1,0,42070504,124205630
41,12,13,9,20,1,2,2,40,1,0,45292700,122280305
41,12,13,16,51,1,3,2,65,1,0,45412339,118553048
41,12,14,11,23,2,2,2,55,1,0,45322748,123042430
41,12,17,5,30,1,2,2,45,1,2,44390670,121101843
41,12,20,15,41,2,3,2,55,2,0,44193483,122593290
41,12,21,4,30,1,1,2,55,1,0,45154772,122342109
41,12,24,16,40,1,1,2,40,1,0,42250564,123115632
41,12,26,0,8,1,3,2,99,1,1,43393928,122410449
41,12,30,21,25,1,3,2,65,1,1,45332858,122104814
41,12,31,11,0,2,6,2,55,2,0,45373290,121312840
41,12,3,10,9,2,3,2,45,1,1,45171026,122564277
41,11,1,2,55,1,2,2,99,1,1,42374374,123210194
41,11,11,9,43,2,2,2,55,1,0,45025669,122515952
41,12,1,7,15,1,1,2,55,1,1,42071045,120335360
41,12,9,19,10,1,2,4,45,1,1,44592628,122591323
41,12,15,99,99,1,2,4,40,1,0,44551408,122585409
41,11,2,22,45,1,4,4,55,1,1,45594402,118231458
41,9,28,11,12,1,1,2,65,1,0,45322919,122155632
41,4,4,10,53,1,1,4,35,1,0,45454750,122524321
41,4,18,9,59,1,2,2,99,1,0,45290246,123012155
41,11,15,8,10,1,5,2,99,1,0,44510449,123124217
41,12,5,19,58,1,1,2,99,1,0,45315621,122170785
42,1,1,5,18,1,1,3,25,1,1,40290056,80003262
42,1,6,4,30,2,2,2,45,1,1,40385534,80215887
42,1,8,8,1,2,2,2,45,1,0,40185433,76262346
42,1,11,9,8,1,1,2,25,1,0,40520213,77441447
42,1,25,7,15,1,1,2,35,1,0,41145522,80292686
42,3,14,2,19,2,2,2,25,1,1,40273046,79544331
42,2,26,12,14,1,1,2,35,1,0,40122700,74494618
42,3,8,14,32,1,1,2,40,1,0,40044017,76152176
42,1,1,17,7,1,3,3,35,1,0,40051836,76163960
42,2,28,9,44,2,4,2,40,1,0,39502900,76053556
42,2,7,0,31,1,4,2,55,1,4,40075898,76260049
42,3,30,22,43,1,1,2,40,1,1,40085200,78524247
42,1,5,23,45,1,2,1,65,1,1,41085968,77212454
42,2,17,3,13,5,2,2,35,1,1,40361595,75301169
42,2,1,22,4,1,1,2,99,1,1,40022810,75344662
42,1,8,13,23,1,2,2,65,1,0,40103667,75555423
42,1,27,21,14,4,3,2,25,1,1,40263752,79515541
42,1,5,20,53,2,4,2,50,1,1,40175920,79291453
42,1,4,15,40,2,2,2,45,1,0,41121655,75472686
42,1,6,12,32,1,1,2,55,1,0,40060197,74543841
42,1,28,14,34,1,1,2,45,1,0,88888888,888888888
42,1,24,19,28,1,3,2,99,1,0,39565569,75175740
42,1,2,20,17,1,1,3,55,1,0,40365101,80054385
42,1,6,12,20,1,1,2,45,1,0,40403713,76104963
42,1,16,15,55,2,2,2,25,1,0,40084157,77092945
42,1,12,7,20,1,1,2,55,1,0,41093323,79115715
42,1,29,13,6,2,2,2,40,1,0,40200837,75575469
42,1,3,19,7,1,1,2,55,1,1,40205699,76544134
42,1,5,12,23,1,1,2,25,1,0,40165307,76495584
42,1,1,5,50,1,4,2,55,2,1,41012678,77542048
42,1,26,13,8,3,5,2,40,2,0,41135008,80301664
42,1,4,14,45,1,1,2,40,1,0,41540615,75363799
42,1,26,7,34,1,1,2,35,1,0,39442295,77062070
42,1,7,23,30,1,1,2,45,1,1,39490902,77103185
42,1,19,7,35,2,3,2,55,1,0,41571555,77041355
42,1,19,11,38,2,3,3,65,1,0,40281763,80133144
42,1,3,18,30,2,4,1,55,1,0,40552774,80075611
42,1,9,6,24,2,2,2,55,1,0,40565505,80091378
42,1,19,16,50,2,8,2,55,1,0,41150923,76212569
42,1,30,19,17,2,2,2,25,1,0,41241530,75393550
42,1,18,9,0,3,4,2,65,1,1,40363892,79124258
42,1,8,17,50,2,3,2,45,1,0,40584700,76530492
42,1,9,20,20,2,3,2,55,1,0,40322620,76023040
42,1,12,23,15,1,1,3,55,1,1,40041221,74573930
42,1,13,17,17,1,4,2,35,2,0,40370152,75262837
42,1,16,23,40,1,1,2,35,1,1,40034386,77425512
42,1,19,6,43,2,4,2,65,1,0,40141620,75202365
42,1,25,2,56,1,1,2,35,1,1,40244621,80003664
42,1,22,23,15,1,1,2,55,1,1,41571452,79251555
42,1,19,17,8,2,2,2,55,1,0,40325315,79162599
42,1,19,18,0,2,9,2,55,2,0,40254546,76252340
42,1,20,0,10,1,1,2,45,1,1,40460594,75382161
42,1,21,3,0,1,4,2,55,1,1,40101117,79434280
42,1,25,14,22,1,2,2,35,1,0,40372548,76103164
42,1,25,15,13,2,4,2,45,2,0,41405423,79394732
42,1,26,0,6,1,1,2,45,1,1,40442868,75204916
42,1,26,15,24,1,1,2,40,1,0,39564047,76130334
42,1,27,8,57,2,2,2,40,1,1,40043946,75191277
42,1,27,15,11,1,1,2,55,1,1,39504531,75460756
42,1,30,6,24,1,2,2,35,1,0,40071752,74530854
42,1,31,15,8,2,3,2,45,1,0,41505323,79194444
42,2,27,15,30,6,9,2,65,2,0,40072311,77455721
42,1,30,21,46,1,2,2,35,1,0,40001885,75061942
42,1,28,3,7,1,1,3,40,1,1,40013561,75065668
42,2,24,5,28,1,1,2,40,1,1,40254238,75083169
42,2,4,23,50,1,1,2,45,1,1,41564370,76052369
42,2,27,18,0,1,1,2,45,1,1,39452077,79552574
42,2,10,22,15,1,1,2,35,1,1,40330395,75563624
42,2,3,16,20,2,8,2,55,1,0,40010954,79455522
42,2,21,13,55,3,4,2,55,2,0,41551939,79503595
42,2,26,8,35,2,4,2,55,2,0,41553254,79273354
42,2,25,0,48,1,1,2,45,1,1,40235331,79340569
42,2,7,9,27,1,1,2,55,1,0,40500862,80000917
42,2,27,0,1,1,1,2,55,1,1,40512411,79480409
42,3,16,9,52,2,2,2,40,1,0,40230438,75064758
42,3,20,14,38,1,2,2,45,1,0,40240331,75074861
42,3,1,3,38,1,1,2,25,1,1,40273615,79461767
42,2,27,0,39,1,1,2,40,1,1,40182923,76023908
42,1,29,20,26,2,2,2,40,1,1,40191107,76535480
42,1,25,16,33,1,1,2,35,1,1,39514101,76325727
42,1,23,17,51,1,5,2,25,1,0,40131571,76464505
42,2,13,10,54,1,4,2,45,1,0,40011515,76330630
42,1,12,18,10,1,2,2,25,1,0,40254856,80035191
42,2,20,9,59,2,1,2,25,1,0,40093745,79523748
42,1,26,21,22,1,2,2,35,1,1,39501006,75433277
42,2,12,12,1,2,2,2,35,1,0,40164154,76493079
42,3,7,8,31,2,2,2,40,1,0,39573815,76384730
42,3,16,8,46,1,1,2,45,1,0,40460931,76261206
42,3,19,15,33,1,1,2,25,1,1,40471675,76322118
42,4,6,18,58,2,6,2,35,1,1,40014312,76310225
42,2,24,13,52,1,1,2,25,1,0,39585800,76110668
42,1,25,15,32,1,3,2,25,1,0,40065278,76303331
42,1,31,1,22,1,1,2,30,1,1,40020169,76301721
42,2,11,18,39,1,2,2,35,1,1,39591016,75475737
42,1,7,2,15,1,1,2,45,1,1,41115078,80222523
42,1,7,15,15,1,2,2,55,1,0,88888888,888888888
42,1,3,2,20,2,4,3,35,1,2,40142324,76560488
42,1,20,20,51,2,5,4,55,2,0,40395593,75304303
42,1,5,23,55,1,1,3,45,1,0,41010585,75571119
42,1,21,21,14,1,1,2,55,1,1,40115525,74472097
42,1,7,23,22,1,5,2,35,1,1,40185015,80115515
42,1,21,2,29,1,4,2,55,1,4,39444113,76545302
42,1,22,2,14,4,4,2,65,1,0,40060720,76464182
42,1,30,8,5,1,1,2,65,1,0,41035487,75422113
42,1,28,21,34,2,2,2,55,1,1,40192507,76484700
42,1,26,15,7,2,2,2,35,1,0,40020399,75065361
42,1,24,15,34,2,3,2,45,1,0,40141423,75271815
42,1,24,15,14,3,6,2,65,1,0,40330230,80163612
42,1,18,2,40,1,2,2,35,1,2,40171487,79433203
42,1,17,13,39,3,5,2,45,1,0,40095281,75400854
42,1,1,3,30,1,1,3,55,1,1,41115707,76043567
42,1,27,19,14,1,3,2,25,1,1,40002999,75415512
42,1,23,12,30,3,3,1,40,1,0,40423196,78113066
42,1,20,0,40,1,1,2,30,1,1,40294754,78243766
42,1,28,8,23,1,1,2,35,1,1,40152973,76514253
42,1,31,9,17,4,4,2,55,1,0,40215615,75592716
42,1,17,19,49,2,3,2,45,1,0,41042399,75193369
42,2,12,22,9,1,5,2,35,1,1,41084378,75342811
42,2,28,15,51,2,2,2,25,1,1,40204138,78562384
42,2,8,19,25,2,3,2,45,1,0,40431823,80184603
42,3,31,1,4,1,3,2,25,1,1,40160046,76421594
42,2,13,10,43,2,2,2,55,1,0,41015215,75180443
42,1,17,18,7,2,3,2,45,1,0,39584199,75532227
42,4,16,22,52,1,2,2,55,1,0,41003539,75171774
42,4,10,20,6,3,8,2,40,1,0,40095262,75301859
42,4,24,16,34,1,2,2,40,1,0,40082109,75271951
42,2,16,22,1,1,1,2,55,1,0,40115039,74473645
42,3,6,14,35,1,1,2,35,1,0,39485298,77081782
42,2,25,9,31,1,1,2,45,1,0,40553270,75202683
42,2,25,10,43,1,2,2,45,1,1,39535771,75534185
42,2,27,21,50,2,2,2,25,1,1,39505231,75323541
42,2,16,20,0,1,2,2,25,1,1,40331164,75340480
42,2,27,6,15,3,3,2,55,1,0,40392363,79175449
